UID,Type,Premises,Address,Locality,Address1,Address2,Unnamed: 7,NZDep13d_nbr,NZDep13_CAU,full_address,geo,lat,lng
TOB1331,,Mobil - Takapuna,"Cnr Barry Pt Road, 71 Anzac Street",Takapuna,71 Anzac Street,Takapuna,,4.0,5.0,"Mobil - Takapuna, Cnr Barry Pt Road, 71 Anzac Street, Takapuna, Auckland","[{'address_components': [{'long_name': '114', 'short_name': '114', 'types': ['subpremise']}, {'long_name': '116', 'short_name': '116', 'types': ['street_number']}, {'long_name': 'Anzac Street', 'short_name': 'Anzac St', 'types': ['route']}, {'long_name': 'Takapuna', 'short_name': 'Takapuna', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Auckland', 'short_name': 'Auckland', 'types': ['locality', 'political']}, {'long_name': 'Auckland', 'short_name': 'Auckland', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'New Zealand', 'short_name': 'NZ', 'types': ['country', 'political']}, {'long_name': '0622', 'short_name': '0622', 'types': ['postal_code']}], 'formatted_address': '114/116 Anzac Street, Takapuna, Auckland 0622, New Zealand', 'geometry': {'location': {'lat': -36.7901877, 'lng': 174.7648492}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': -36.78867596970851, 'lng': 174.7662811302915}, 'southwest': {'lat': -36.79137393029151, 'lng': 174.7635831697085}}}, 'partial_match': True, 'place_id': 'ChIJMdmEhdE5DW0RC5uFknWSlLA', 'plus_code': {'compound_code': '6Q57+WW Auckland, New Zealand', 'global_code': '4VMP6Q57+WW'}, 'types': ['establishment', 'gas_station', 'point_of_interest']}, {'address_components': [{'long_name': '71', 'short_name': '71', 'types': ['street_number']}, {'long_name': 'Anzac Street', 'short_name': 'Anzac St', 'types': ['route']}, {'long_name': 'Takapuna', 'short_name': 'Takapuna', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Auckland', 'short_name': 'Auckland', 'types': ['locality', 'political']}, {'long_name': 'Auckland', 'short_name': 'Auckland', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'New Zealand', 'short_name': 'NZ', 'types': ['country', 'political']}, {'long_name': '0622', 'short_name': '0622', 'types': ['postal_code']}], 'formatted_address': '71 Anzac Street, Takapuna, Auckland 0622, New Zealand', 'geometry': {'location': {'lat': -36.7897859, 'lng': 174.7643544}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': -36.78853351970849, 'lng': 174.7657120802915}, 'southwest': {'lat': -36.79123148029149, 'lng': 174.7630141197085}}}, 'partial_match': True, 'place_id': 'ChIJBQCPlNE5DW0REPbyGZqRXyM', 'plus_code': {'compound_code': '6Q67+3P Auckland, New Zealand', 'global_code': '4VMP6Q67+3P'}, 'types': ['street_address']}]",-36.7901877,174.7648492
TOB1332,,Westside Superette - Te Atatu,1/147 Te Atatu Road,Te Atatu,1/147 Te Atatu Road,Te Atatu,,5.0,7.0,"Westside Superette - Te Atatu, 1/147 Te Atatu Road, Te Atatu, Auckland","[{'address_components': [{'long_name': '568', 'short_name': '568', 'types': ['street_number']}, {'long_name': 'Te Atatu Road', 'short_name': 'Te Atatu Rd', 'types': ['route']}, {'long_name': 'Te Atatū Peninsula', 'short_name': 'Te Atatū Peninsula', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Auckland', 'short_name': 'Auckland', 'types': ['locality', 'political']}, {'long_name': 'Auckland', 'short_name': 'Auckland', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'New Zealand', 'short_name': 'NZ', 'types': ['country', 'political']}, {'long_name': '0160', 'short_name': '0160', 'types': ['postal_code']}], 'formatted_address': '568 Te Atatu Road, Te Atatū Peninsula, Auckland 0160, New Zealand', 'geometry': {'location': {'lat': -36.8416046, 'lng': 174.651543}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': -36.8402431697085, 'lng': 174.6529788302915}, 'southwest': {'lat': -36.8429411302915, 'lng': 174.6502808697085}}}, 'partial_match': True, 'place_id': 'ChIJm7-0qR5rDW0R6Z6FND0V4BY', 'plus_code': {'compound_code': '5M52+9J Auckland, New Zealand', 'global_code': '4VMP5M52+9J'}, 'types': ['establishment', 'point_of_interest', 'real_estate_agency']}, {'address_components': [{'long_name': '147', 'short_name': '147', 'types': ['street_number']}, {'long_name': 'Te Atatu Road', 'short_name': 'Te Atatu Rd', 'types': ['route']}, {'long_name': 'Te Atatū South', 'short_name': 'Te Atatū South', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Auckland', 'short_name': 'Auckland', 'types': ['locality', 'political']}, {'long_name': 'Auckland', 'short_name': 'Auckland', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'New Zealand', 'short_name': 'NZ', 'types': ['country', 'political']}, {'long_name': '0610', 'short_name': '0610', 'types': ['postal_code']}], 'formatted_address': '147 Te Atatu Road, Te Atatū South, Auckland 0610, New Zealand', 'geometry': {'location': {'lat': -36.8737286, 'lng': 174.6458159}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': -36.8723933197085, 'lng': 174.6471037302915}, 'southwest': {'lat': -36.8750912802915, 'lng': 174.6444057697085}}}, 'partial_match': True, 'place_id': 'ChIJmXLVqFVADW0RGtBDTsYXA6U', 'plus_code': {'compound_code': '4JGW+G8 Auckland, New Zealand', 'global_code': '4VMP4JGW+G8'}, 'types': ['bakery', 'establishment', 'food', 'point_of_interest', 'store']}]",-36.8416046,174.651543
TOB1333,,Peninsula Pricecutter,1/460 Old Te Atatu Road,Te Atatu,1/460 Old Te Atatu Road,Te Atatu,,6.0,6.0,"Peninsula Pricecutter, 1/460 Old Te Atatu Road, Te Atatu, Auckland","[{'address_components': [{'long_name': '460', 'short_name': '460', 'types': ['street_number']}, {'long_name': 'Old Te Atatu Road', 'short_name': 'Old Te Atatu Rd', 'types': ['route']}, {'long_name': 'Te Atatū Peninsula', 'short_name': 'Te Atatū Peninsula', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Auckland', 'short_name': 'Auckland', 'types': ['locality', 'political']}, {'long_name': 'Auckland', 'short_name': 'Auckland', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'New Zealand', 'short_name': 'NZ', 'types': ['country', 'political']}, {'long_name': '0610', 'short_name': '0610', 'types': ['postal_code']}], 'formatted_address': '460 Old Te Atatu Road, Te Atatū Peninsula, Auckland 0610, New Zealand', 'geometry': {'location': {'lat': -36.84906290000001, 'lng': 174.6506496}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': -36.84775186970851, 'lng': 174.6520711302915}, 'southwest': {'lat': -36.85044983029151, 'lng': 174.6493731697085}}}, 'partial_match': True, 'place_id': 'ChIJP9LudYlADW0RUlBrKmKqHzA', 'plus_code': {'compound_code': '5M22+97 Auckland, New Zealand', 'global_code': '4VMP5M22+97'}, 'types': ['establishment', 'point_of_interest']}]",-36.84906290000001,174.6506496
TOB1334,,Sylvan Superette,1/76 Flanshaw Road,Te Atatu,1/76 Flanshaw Road,Te Atatu,,5.0,7.0,"Sylvan Superette, 1/76 Flanshaw Road, Te Atatu, Auckland","[{'address_components': [{'long_name': '1', 'short_name': '1', 'types': ['subpremise']}, {'long_name': '76', 'short_name': '76', 'types': ['street_number']}, {'long_name': 'Flanshaw Road', 'short_name': 'Flanshaw Rd', 'types': ['route']}, {'long_name': 'Te Atatū South', 'short_name': 'Te Atatū South', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Auckland', 'short_name': 'Auckland', 'types': ['locality', 'political']}, {'long_name': 'Auckland', 'short_name': 'Auckland', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'New Zealand', 'short_name': 'NZ', 'types': ['country', 'political']}, {'long_name': '0610', 'short_name': '0610', 'types': ['postal_code']}], 'formatted_address': '1/76 Flanshaw Road, Te Atatū South, Auckland 0610, New Zealand', 'geometry': {'location': {'lat': -36.8598633, 'lng': 174.6439934}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': -36.8585174197085, 'lng': 174.6454525302915}, 'southwest': {'lat': -36.8612153802915, 'lng': 174.6427545697085}}}, 'partial_match': True, 'place_id': 'ChIJfTAti6xBDW0RiTSHsXp_G_c', 'plus_code': {'compound_code': '4JRV+3H Auckland, New Zealand', 'global_code': '4VMP4JRV+3H'}, 'types': ['establishment', 'point_of_interest', 'store']}]",-36.8598633,174.6439934
TOB1335,,Roberts Road Superette,2/143 Cnr Roberts Road & Te Atatu Road,Te Atatu,2/143 Roberts Road,Te Atatu,,6.0,7.0,"Roberts Road Superette, 2/143 Cnr Roberts Road & Te Atatu Road, Te Atatu, Auckland","[{'address_components': [{'long_name': '143', 'short_name': '143', 'types': ['street_number']}, {'long_name': 'Te Atatu Road', 'short_name': 'Te Atatu Rd', 'types': ['route']}, {'long_name': 'Te Atatū South', 'short_name': 'Te Atatū South', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Auckland', 'short_name': 'Auckland', 'types': ['locality', 'political']}, {'long_name': 'Auckland', 'short_name': 'Auckland', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'New Zealand', 'short_name': 'NZ', 'types': ['country', 'political']}, {'long_name': '0610', 'short_name': '0610', 'types': ['postal_code']}], 'formatted_address': '143 Te Atatu Road, Te Atatū South, Auckland 0610, New Zealand', 'geometry': {'location': {'lat': -36.8740932, 'lng': 174.6459653}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': -36.8727837697085, 'lng': 174.6472741302915}, 'southwest': {'lat': -36.8754817302915, 'lng': 174.6445761697085}}}, 'partial_match': True, 'place_id': 'ChIJ9bUBqFVADW0Rxu2FWGPFLYk', 'plus_code': {'compound_code': '4JGW+99 Auckland, New Zealand', 'global_code': '4VMP4JGW+99'}, 'types': ['establishment', 'food', 'grocery_or_supermarket', 'point_of_interest', 'store', 'supermarket']}, {'address_components': [{'long_name': 'Roberts Road & Te Atatu Road', 'short_name': 'Roberts Rd & Te Atatu Rd', 'types': ['intersection']}, {'long_name': 'Te Atatū South', 'short_name': 'Te Atatū South', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Auckland', 'short_name': 'Auckland', 'types': ['locality', 'political']}, {'long_name': 'Auckland', 'short_name': 'Auckland', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'New Zealand', 'short_name': 'NZ', 'types': ['country', 'political']}, {'long_name': '0610', 'short_name': '0610', 'types': ['postal_code']}], 'formatted_address': 'Roberts Rd & Te Atatu Rd, Te Atatū South, Auckland 0610, New Zealand', 'geometry': {'location': {'lat': -36.8744355, 'lng': 174.6458839}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': -36.8730865197085, 'lng': 174.6472328802915}, 'southwest': {'lat': -36.87578448029149, 'lng': 174.6445349197085}}}, 'partial_match': True, 'place_id': 'EkVSb2JlcnRzIFJkICYgVGUgQXRhdHUgUmQsIFRlIEF0YXTFqyBTb3V0aCwgQXVja2xhbmQgMDYxMCwgTmV3IFplYWxhbmQiZiJkChQKEgkVVO8FVUANbRFgaFacbI_kqBIUChIJFVTvBVVADW0RYGhWnGyP5KgaFAoSCRn1Nir_QA1tERkD__FNc4HSGhQKEgl1s9pT9UANbRFLiggvHbX6wiIKDV1oBeoV19gYaA', 'types': ['intersection']}]",-36.8740932,174.6459653
TOB1336,,Sweet Corner Dairy,234 Edmonton Road,Te Atatu,234 Edmonton Road,Te Atatu,,6.0,7.0,"Sweet Corner Dairy, 234 Edmonton Road, Te Atatu, Auckland","[{'address_components': [{'long_name': 'Te Atatū Peninsula', 'short_name': 'Te Atatū Peninsula', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Auckland', 'short_name': 'Auckland', 'types': ['locality', 'political']}, {'long_name': 'Auckland', 'short_name': 'Auckland', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'New Zealand', 'short_name': 'NZ', 'types': ['country', 'political']}, {'long_name': '0610', 'short_name': '0610', 'types': ['postal_code']}], 'formatted_address': 'Te Atatū Peninsula, Auckland 0610, New Zealand', 'geometry': {'bounds': {'northeast': {'lat': -36.8243202, 'lng': 174.6623188}, 'southwest': {'lat': -36.8595188, 'lng': 174.6322908}}, 'location': {'lat': -36.8411271, 'lng': 174.6518604}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': -36.8243202, 'lng': 174.6623188}, 'southwest': {'lat': -36.8595188, 'lng': 174.6322908}}}, 'partial_match': True, 'place_id': 'ChIJGVbhin1ADW0RhLuZSobIExI', 'types': ['political', 'sublocality', 'sublocality_level_1']}]",-36.8411271,174.6518604
TOB1337,,Edmonton Stationary and Lotto,253 Edmonton Road,Te Atatu,253 Edmonton Road,Te Atatu,,6.0,7.0,"Edmonton Stationary and Lotto, 253 Edmonton Road, Te Atatu, Auckland","[{'address_components': [{'long_name': 'Te Atatū Peninsula', 'short_name': 'Te Atatū Peninsula', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Auckland', 'short_name': 'Auckland', 'types': ['locality', 'political']}, {'long_name': 'Auckland', 'short_name': 'Auckland', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'New Zealand', 'short_name': 'NZ', 'types': ['country', 'political']}, {'long_name': '0610', 'short_name': '0610', 'types': ['postal_code']}], 'formatted_address': 'Te Atatū Peninsula, Auckland 0610, New Zealand', 'geometry': {'bounds': {'northeast': {'lat': -36.8243202, 'lng': 174.6623188}, 'southwest': {'lat': -36.8595188, 'lng': 174.6322908}}, 'location': {'lat': -36.8411271, 'lng': 174.6518604}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': -36.8243202, 'lng': 174.6623188}, 'southwest': {'lat': -36.8595188, 'lng': 174.6322908}}}, 'partial_match': True, 'place_id': 'ChIJGVbhin1ADW0RhLuZSobIExI', 'types': ['political', 'sublocality', 'sublocality_level_1']}]",-36.8411271,174.6518604
TOB1338,,Countdown - South Te Atatu,255 Edmonton Road ,Te Atatu,255 Edmonton Road ,Te Atatu,,6.0,7.0,"Countdown - South Te Atatu, 255 Edmonton Road , Te Atatu, Auckland","[{'address_components': [{'long_name': '255', 'short_name': '255', 'types': ['street_number']}, {'long_name': 'Edmonton Road', 'short_name': 'Edmonton Rd', 'types': ['route']}, {'long_name': 'Te Atatū South', 'short_name': 'Te Atatū South', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Auckland', 'short_name': 'Auckland', 'types': ['locality', 'political']}, {'long_name': 'Auckland', 'short_name': 'Auckland', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'New Zealand', 'short_name': 'NZ', 'types': ['country', 'political']}, {'long_name': '0610', 'short_name': '0610', 'types': ['postal_code']}], 'formatted_address': '255 Edmonton Road, Te Atatū South, Auckland 0610, New Zealand', 'geometry': {'location': {'lat': -36.8653456, 'lng': 174.6465393}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': -36.8639993197085, 'lng': 174.6478889302915}, 'southwest': {'lat': -36.8666972802915, 'lng': 174.6451909697085}}}, 'partial_match': True, 'place_id': 'ChIJGV5cPVhADW0Rxr6PJqvFvGk', 'plus_code': {'compound_code': '4JMW+VJ Auckland, New Zealand', 'global_code': '4VMP4JMW+VJ'}, 'types': ['street_address']}]",-36.8653456,174.6465393
TOB1339,,Caltex All Seasons,288 Te Atatu Road,Te Atatu,288 Te Atatu Road,Te Atatu,,6.0,5.0,"Caltex All Seasons, 288 Te Atatu Road, Te Atatu, Auckland","[{'address_components': [{'long_name': '288', 'short_name': '288', 'types': ['street_number']}, {'long_name': 'Te Atatu Road', 'short_name': 'Te Atatu Rd', 'types': ['route']}, {'long_name': 'Te Atatū South', 'short_name': 'Te Atatū South', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Auckland', 'short_name': 'Auckland', 'types': ['locality', 'political']}, {'long_name': 'Auckland', 'short_name': 'Auckland', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'New Zealand', 'short_name': 'NZ', 'types': ['country', 'political']}, {'long_name': '0610', 'short_name': '0610', 'types': ['postal_code']}], 'formatted_address': '288 Te Atatu Road, Te Atatū South, Auckland 0610, New Zealand', 'geometry': {'location': {'lat': -36.8630741, 'lng': 174.6482742}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': -36.86171776970851, 'lng': 174.6496030302915}, 'southwest': {'lat': -36.8644157302915, 'lng': 174.6469050697085}}}, 'partial_match': True, 'place_id': 'ChIJc9f4JPZADW0RLuNQbUlBBag', 'plus_code': {'compound_code': '4JPX+Q8 Auckland, New Zealand', 'global_code': '4VMP4JPX+Q8'}, 'types': ['establishment', 'gas_station', 'point_of_interest']}]",-36.8630741,174.6482742
TOB1340,,Hungizora (ex Papa's Superette),39 Neil Avenue,Te Atatu,39 Neil Avenue,Te Atatu,,6.0,6.0,"Hungizora (ex Papa's Superette), 39 Neil Avenue, Te Atatu, Auckland","[{'address_components': [{'long_name': '39', 'short_name': '39', 'types': ['street_number']}, {'long_name': 'Neil Avenue', 'short_name': 'Neil Ave', 'types': ['route']}, {'long_name': 'Te Atatū Peninsula', 'short_name': 'Te Atatū Peninsula', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Auckland', 'short_name': 'Auckland', 'types': ['locality', 'political']}, {'long_name': 'Auckland', 'short_name': 'Auckland', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'New Zealand', 'short_name': 'NZ', 'types': ['country', 'political']}, {'long_name': '0610', 'short_name': '0610', 'types': ['postal_code']}], 'formatted_address': '39 Neil Avenue, Te Atatū Peninsula, Auckland 0610, New Zealand', 'geometry': {'location': {'lat': -36.8384434, 'lng': 174.6463943}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': -36.8370607197085, 'lng': 174.6477339802915}, 'southwest': {'lat': -36.8397586802915, 'lng': 174.6450360197085}}}, 'partial_match': True, 'place_id': 'ChIJ55S8bX5ADW0Ro2_hjEdOg7I', 'plus_code': {'compound_code': '5J6W+JH Auckland, New Zealand', 'global_code': '4VMP5J6W+JH'}, 'types': ['street_address']}]",-36.8384434,174.6463943
TOB1341,,Te Atatu Discount Superette,542 Te Atatu Road,Te Atatu,542 Te Atatu Road,Te Atatu,,6.0,6.0,"Te Atatu Discount Superette, 542 Te Atatu Road, Te Atatu, Auckland","[{'address_components': [{'long_name': '542', 'short_name': '542', 'types': ['street_number']}, {'long_name': 'Te Atatu Road', 'short_name': 'Te Atatu Rd', 'types': ['route']}, {'long_name': 'Te Atatū Peninsula', 'short_name': 'Te Atatū Peninsula', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Auckland', 'short_name': 'Auckland', 'types': ['locality', 'political']}, {'long_name': 'Auckland', 'short_name': 'Auckland', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'New Zealand', 'short_name': 'NZ', 'types': ['country', 'political']}, {'long_name': '0610', 'short_name': '0610', 'types': ['postal_code']}], 'formatted_address': '542 Te Atatu Road, Te Atatū Peninsula, Auckland 0610, New Zealand', 'geometry': {'location': {'lat': -36.8427449, 'lng': 174.6512462}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': -36.8414070697085, 'lng': 174.6527852302915}, 'southwest': {'lat': -36.8441050302915, 'lng': 174.6500872697085}}}, 'place_id': 'ChIJSVi3WoZADW0RbuptrqY8klo', 'plus_code': {'compound_code': '5M42+WF Auckland, New Zealand', 'global_code': '4VMP5M42+WF'}, 'types': ['establishment', 'food', 'grocery_or_supermarket', 'point_of_interest', 'store', 'supermarket']}]",-36.8427449,174.6512462
TOB1342,,Peninsula Foodmart,568A Te Atatu Road,Te Atatu,568A Te Atatu Road,Te Atatu,,5.0,6.0,"Peninsula Foodmart, 568A Te Atatu Road, Te Atatu, Auckland","[{'address_components': [{'long_name': '694', 'short_name': '694', 'types': ['street_number']}, {'long_name': 'Te Atatu Road', 'short_name': 'Te Atatu Rd', 'types': ['route']}, {'long_name': 'Te Atatū Peninsula', 'short_name': 'Te Atatū Peninsula', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Auckland', 'short_name': 'Auckland', 'types': ['locality', 'political']}, {'long_name': 'Auckland', 'short_name': 'Auckland', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'New Zealand', 'short_name': 'NZ', 'types': ['country', 'political']}, {'long_name': '0610', 'short_name': '0610', 'types': ['postal_code']}], 'formatted_address': '694 Te Atatu Road, Te Atatū Peninsula, Auckland 0610, New Zealand', 'geometry': {'location': {'lat': -36.8312225, 'lng': 174.6464168}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': -36.8298690697085, 'lng': 174.6479085802915}, 'southwest': {'lat': -36.8325670302915, 'lng': 174.6452106197085}}}, 'partial_match': True, 'place_id': 'ChIJu7I2tYE_DW0RNogESAuCJp0', 'plus_code': {'compound_code': '5J9W+GH Auckland, New Zealand', 'global_code': '4VMP5J9W+GH'}, 'types': ['establishment', 'point_of_interest']}, {'address_components': [{'long_name': '568A', 'short_name': '568A', 'types': ['street_number']}, {'long_name': 'Te Atatu Road', 'short_name': 'Te Atatu Rd', 'types': ['route']}, {'long_name': 'Te Atatū Peninsula', 'short_name': 'Te Atatū Peninsula', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Auckland', 'short_name': 'Auckland', 'types': ['locality', 'political']}, {'long_name': 'Auckland', 'short_name': 'Auckland', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'New Zealand', 'short_name': 'NZ', 'types': ['country', 'political']}, {'long_name': '0610', 'short_name': '0610', 'types': ['postal_code']}], 'formatted_address': '568A Te Atatu Road, Te Atatū Peninsula, Auckland 0610, New Zealand', 'geometry': {'location': {'lat': -36.8409229, 'lng': 174.651601}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': -36.8395736697085, 'lng': 174.6530418802915}, 'southwest': {'lat': -36.8422716302915, 'lng': 174.6503439197085}}}, 'partial_match': True, 'place_id': 'ChIJ1_dI6oZADW0R6Oqu2XbtKXc', 'plus_code': {'compound_code': '5M52+JJ Auckland, New Zealand', 'global_code': '4VMP5M52+JJ'}, 'types': ['street_address']}]",-36.8312225,174.6464168
